,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
454,455,0.001503623,0.037145834,0.9613505,"Very easy installaton, only took 10 minutes, ready to go!",4,1,1,Positive
455,456,0.8056967,0.16517136,0.029131934,"Among the other issues with this toilet, of which there are many, I am constantly finding this toilet with the flap stuck open, allowing it to run non stop. Just tonight, I found it stuck, a mere 2 to 3 hours after the last flush. Assuming a gallon per minute, there's almost 200 gallons of water, wasted! Imagine if that last flush would have happened before we left for vacation? 60 gal/hour could turn into 10,000 gallons over the course of a week. All because of a shotty flap design on a $0.50 flap that is poorly designed and gets stuck constantly. Secondly, to get it to flush, I have to hold the flusher down for 2 to 3 seconds, otherwise the bowl just fills up and settles. Yes, I've tried numerous adjustments, but nothing helps. If you make ""adult sized"" number two's, you WILL be double and maybe even triple flushing. Give me back my old toilet that used an extra gallon of water per flush, but got the job fine with just one flush, 99 percent of the time.",2,0,1,Negative
456,457,0.80674416,0.16991505,0.023340799,"Doesn't clean well. Yes it would probably flush golf balls. We don't often try to flush them. 2 flushes are sometimes needed to get rid of the ""marks"". The bowl cracked in the front in about 1 month. Best look around before you buy one of these. I would give it no stars if I could. Now I have to buy and install another toilet.",1,0,0,Negative
457,458,0.112381615,0.27935585,0.60826254,"Replaced a Kohler unit that had been installed without all the parts. Learned that the Kohler parts were proprietary, you must order from factory the entire kit, and pay shipping and taxes. This kit is expensive and you have to wait about two weeks. The American standard one works great and the repair kit is currently under $20.",5,0,0,Positive
458,459,0.5467604,0.34873515,0.104504496,"Attractive and fairly light weight to install. However, parts were missing for assembly. Specifically: 1. the plastic anchor washers for the base bowl bolts. 2. The nuts for the tank hold down bolts were the wrong size - too large. Parts supplier needs better quality control. Nice to have everything needed in one box.",5,0,0,Negative
459,460,0.050980944,0.41917908,0.52983993,"The reason we purchased the round bowl is due to young grandchildren. Easier for them to sit on & we don't find a surprise on the front of the bowl that won't flush when they are done, like we do with our elongated bowls. The toilet only uses 1.5 Gallons of water per flush and is quiet. A plus is also the higher height.",5,0,0,Positive
460,461,0.014722243,0.058118347,0.92715937,"I got this higher toilet as a replacement. The height is better for someone with physical problems like bad knees or back. I had Lowes install it and couldn't be happier with the guy, nice and knew what he was doing. Got it done in about an hour. I am very happy that they also warranty the work. I am glad I chose Lowes.",5,0,0,Positive
461,462,0.0069524855,0.040024,0.9530235,"After 5 different toilet installations we found this one, it is the perfect height and is ADA compliant. Other chair height toilets seemed too high, even though they were 16 1/2"" high. The installation was easy and quick with no leaks. The flush is quiet and efficient and uses less water. This toilet is great.",5,0,0,Positive
462,463,0.8982641,0.094619446,0.0071163685,"did not come with all parts shown in video, two tie down nuts were missing, did not come with special wrench, gasket different from shown, also lid does not close slowly as suppose to, did not come with t-bolts ""nuts"" and I had to saw off extra length of t-bolts, yes I have it installed but disappointed...",3,0,0,Negative
463,464,0.008638147,0.14598711,0.84537476,I was looking for a toilet that was HET and would qualify for the County rebate. This one was on the list and it was also the size I wanted..... which means it fit just right under my bathroom shelf.,4,1,3,Positive
464,465,0.0029494776,0.04657316,0.95047736,I bought it for the price. Overall it is a good toilet but recommend elongated toilet bowl for main bathroom. 1.28 gallons per flush is great for water conservation with a strong flush. The toilet bowl and overall smaller size best for kids bathroom or smaller secondary bathrooms where smaller size matters.,4,0,0,Positive
465,466,0.4522076,0.42756438,0.12022807,"We installed two of these and are pretty much satisfied, but have had some problems with the flush assembly. Both the float on the fill valve and the flapper valve have been problematic with sticking. Also the bowl water level in one is fairly low and no way to correct it without changing the fill valve.",4,0,0,Negative
466,467,0.48954132,0.3588496,0.1516091,"If you like, and/or must have a small round bowl, then this is your toilet. Works like a dream, but it is very small. I had to have this do to space, otherwise I would have purchased an elongated toilet. I also ordered a new, wood seat/lid because the one that comes with it is flimsy plastic, and terrible.",3,0,1,Negative
467,468,0.044702012,0.16327359,0.79202443,I’ve had this toilet for one year now. I’m surprised by how it flushes considering it only uses 1.28 gif. My only complaint is that this toilet is ADA compliant which makes it taller than my previous toilets. I’m a short guy so my feet barely reach the floor while sitting. No big deal. Still works great.,5,0,0,Positive
468,469,0.26647902,0.40667543,0.32684556,"We bought the Tropic 1pc skirted toilet for ease of cleaning & it surely does not disappoint in that arena. It is also low on water usage & not sure if this is normal but it seems to ""belch"" a large loud air bubble for lack of better description upon flushing unless flushed several times consecutively.",2,0,0,Neutral
469,470,0.003608039,0.030112032,0.96627986,"Replaced an old toilet with this low-flow American Standard Mainstream. Has worked great since installation about 3 weeks ago. Flushes well, is relatively quiet, and fills fast. Really like the 'chair height' and happy to go with this for future purchases. Don't think I've had to flush twice yet.",4,0,0,Positive
470,471,0.9618085,0.034027312,0.0041642,"Unless you're interested in holding down the flusher every time there's a few tissues in it, forget about it. The flush is the worst I've seen in a long time. Maybe the 5 star reviewers got a different model but this toilet remains dirty & gross. Now I need to take it apart & return it to Lowes.",1,0,1,Negative
471,472,0.95457715,0.039564498,0.005858414,"Bought this toilet in 2018 may never get a refund. The first year it would not flush right, went and got a new flush valve and handle, you have to hold the handle down for it to make it flush. Now bring us forward to 2022 and there is a long crack in the bowl. DON'T WASTE YOUR $$$. NOT HAPPY.",1,0,2,Negative
472,473,0.051919434,0.2736857,0.6743949,Some parts were missing and I had to go to walmart to buy hardware to complete the job. After all was finished it seems to work well. As i had hoped. A little more noise than a standard toilet but no more water just spinning around and not going down the drain. It's a power flush every time!,4,0,0,Positive
473,474,0.010577685,0.06858523,0.9208371,"Easy installation, no issues at all and I did use the wax ring that was included which was more than adequate. The flush isn't as forceful as the Cadet III that I installed in the other bathroom but I have had NO issues at all with needing to flush it more than once. Great product for the price.",5,0,0,Positive
474,475,0.010163414,0.08819665,0.90163994,"We have two boys under ten who are tough on everything and this is the main toilet in the house. The toilet is holding up well, looks good and is easy on the wallet. Since it came with a plastic seat, we don't have to worry about the kids slamming it down or cold behinds. Easy to clean too.",5,0,0,Positive
475,476,0.5941032,0.33986127,0.06603549,"I needed a round bowl for a small bathroom. It was either the cheap AS toilet or one that was about $80 dollars more. I went with the 1.28 flush to save water. This toilet won't flush big poops. You'll most likely have to get a plunger to finish. Wish I'd bought the Mansfield ""Summit"" now.",2,0,1,Negative
476,477,0.01055576,0.12585247,0.86359173,"Easy installation. Has everything you need. Used my own hacksaw to cut down the anchor t-bolts so the caps fit over them. I set the float to its max height to get the most flush volume possible. I'm 5'8"" and the seat height is good. Bowl doesn't fill up as much as I'd like but it's fine.",4,0,1,Positive
477,478,0.035072867,0.5533783,0.41154885,"Purchased for water usage and comfort height and easy installation. Check, check, check.",4,1,2,Neutral
478,479,0.93087715,0.061504357,0.0076184277,"The flush valve assembly stopped functioning on the 2nd day, after only 6 or 7 flushes in my wife's bathroom. I thought that about $130 would buy us a decent toilet, rather than this piece of garbage.",1,1,5,Negative
479,480,0.015516465,0.0641897,0.9202938,"Product installation went just fine. Good instructions. Solid item. Flushes just fine. Love the height. Would buy more if needed. Durable item, well made. Gentleman told me it had a 10 year warranty, but that was incorrect, it has a 5 year, which is still very good for price.",5,0,0,Positive
480,481,0.289959,0.6345612,0.075479746,This is the second one I purchased for a 1/2 bath remodel. My plumber installed the 1st one I got and I noticed that night some water on my floor. He came next day and we noticed that it had a stress crack in front of bowl. Took back to lowes and they swapped it for another.,4,0,0,Neutral
481,482,0.14183515,0.7662367,0.091928154,"The bowl is not very deep. It's a soft touch flush, but not a slow close seat.",5,1,2,Neutral
482,483,0.034399085,0.20165257,0.7639483,"I had picked and bought a different toilet which wasn't what my wife wanted. We had a change of order to this one. The clerks were understanding and made the change without a hassle. Their plumber installed it the next week. Everything turned out fine. Thank you, 11-30-2015",5,0,0,Positive
483,484,0.024912585,0.22735928,0.74772817,"Efficient flush, uses less water than the Cadet we had before in our guest bathroom, easy to clean, takes up less room, comfortable height. If you're looking for a good, affordable commode and don't insist on an expensive ""status symbol"" toilet like a Toto, grab this one!",5,0,0,Positive
484,485,0.006469657,0.03774112,0.9557892,"This is a great product and so inexpensive, so very easy to install. It even has a five year warrenty. What more could you ask for? When we get to add on another bathroom this is the toilet we will be buying, and recomending to anyone we know who has to replace a toilet.",5,0,0,Positive
485,486,0.07703294,0.31016776,0.6127993,"Purchased two. One works ok, no problem. 2nd one in wife's bathroom developed crack at base in approx. six months. Went to Lowes, no help. Sent email to maker. no response. So forget any warranty. Worthless. Good luck if you purchase one. any more ? email me.",2,0,1,Positive
486,487,0.015115624,0.0772729,0.9076115,"This is a nice toilet. I have very small bathrooms, so I ordered round seats instead of the oval. They work great. I will say, however, that the actual seat is a little bit cheaper quality, but I'll keep it until it breaks (if it breaks), and then buy a heavier one.",5,0,0,Positive
487,488,0.52088815,0.24353486,0.23557699,I would have gave this toilet 5 stars but I hate the round plastic seat..it cuts my legs off mid-thigh so much that I have to sit with my legs propped up on my tippy toes...LOL Love everything about this toilet except the seat...will definitely be getting a new seat!!,4,0,0,Negative
488,489,0.010780237,0.043255076,0.9459647,I bought two of these toilets and they are really nice. Great price. So far so good. I had to have a plummer install them because my supply lines were to short and had to have shut valves installed. These toilets only use 1.28gpf so they save quite a bit in water.,5,0,0,Positive
489,490,0.008443863,0.052170362,0.9393858,I now have three American Standard Mainstrean toilets in my home. I've had one for a long time and when it came time to replace the other two I didn't have to think about what to replace them with. Thanks American Standard. We are very happy with these toilets.,5,0,0,Positive
490,491,0.7634369,0.22387876,0.012684366,The floater doesn't control the water level as it should which results in water dripping every so often. I've had the guy that installed the toilet out here to try and adjust it but so today it started again. Now I have to go back to Lowes to see what I can do.,3,0,0,Negative
491,492,0.056389134,0.31370246,0.6299084,"Just installed, flushed several times to check for leaks, etc. Thought it worked great. Then I noticed that the water in the bowl slowly went down - took about ten minutes. About 1/4 to 1/2 inch left and can hear the water from the nearby sink draining. ???",1,0,0,Positive
492,493,0.005973479,0.07789612,0.9161304,I have never installed a toilet before but decided to try after watching some videos online on how easy installation is and with the help of some friends. It was very simple and works well although I've only had it a day so we'll see how it wears over time.,4,0,0,Positive
493,494,0.4192681,0.42378765,0.15694422,The toilet was easy to install. Filler valve would not shut off. Called store valve was replaced with valve out of same model. That valve was also defected. We be returning valve for a off the self valve. Three 32 mile trips to replace a toilet is no fun.,2,0,0,Neutral
494,495,0.2282508,0.3907083,0.3810409,Great toilet love the height I have issues with my knees so that’s why I got the chair height. The only issue I have with this toilet is the bowl does not have a lot of water in it I’ve tried everything but it still has very little water after you flush,4,0,0,Neutral
495,496,0.98451614,0.013154293,0.0023295651,THe absoulte most horrible toilet i have ever used... do not waste your money or time on this one...spend the extra money cuz this toilet not only will not flush a leaf but extremly Uncomfortable seat ive ever used in home or in public... complete trash,1,0,1,Negative
496,497,0.5696846,0.28046718,0.14984821,"Well, the height is very nice, and the look and flush - even the lid (plastic) is fine, but the plastic seat is most disappointing - so thin it bends when one sits down (we're not THAT heavy!) and is just not very comfortable. We'll have to replace it.",4,0,0,Negative
497,498,0.025056053,0.16828543,0.8066585,This is the second Mainstream I have installed. This one still had dust under the base like it wasn't cleaned up before it was shipped.. I had to clean it up but other than that it went in easily and works well. We like the height and the round bowl,4,0,0,Positive
498,499,0.19596364,0.3582523,0.4457841,Overall the Mainstream Toilet is a good toilet. The height could be a little lower. The toilet seat is of poor quality and will be replaced. Considering merchandising the price was good. I purchased the toilet on line and picked up the Lowes store.,3,0,1,Positive
499,500,0.7402813,0.2393894,0.020329226,"After uncrating I noticed a hair line crack from water line to top of the tank. I was in no position to return and had to install it. Used a tad of super glue over the crack to seal. Undoubtedly, a quality check had not been done at the factory.",2,0,0,Negative
500,501,0.022614358,0.20894213,0.7684435,Flushing power wasn’t much after adjusted has more power. Used it for a rental property. My handyman suggested glacier brand. Which was a better price. I like the look & dual flush buttons. Haven’t installed it yet so can’t speak much more on it,4,0,2,Positive
501,502,0.004583503,0.019734634,0.97568184,"Just had it installed yesterday and so far very good. Looks good, height is perfect. It uses so much less water than my old one and is so quiet. Did have to adjust the water level down a bit but works great. Bet my water bill shows a difference.",5,0,0,Positive
502,503,0.0029701253,0.026549082,0.9704808,"The product is the right height for clients who use my home office. It also is a much sleeker design than our previous toilet. It's important for us that it use less water because we live in a high desert climate, so this is a wonderful feature!",5,0,0,Positive
503,504,0.7619053,0.21085423,0.027240423,The only thing that I didn't like is that you have to hold the handle for a couple of seconds for it to flush. You cannot push the lever and release because the flapper will close. Easy to install. Less then an hour to pull old one and put new.,5,0,0,Negative
504,505,0.2544905,0.55400985,0.19149967,easy to install with only a couple of tools. Only problem was tank to bowl bolts had to use diffrent bolts no way to tighten they needed a nut between tank and bowl to prevent leaking. bolts needed two nuts in order to fasten to tank correctly,4,0,0,Neutral
505,506,0.0048574302,0.024611635,0.97053087,I bought this toilet to replace an older one that was in good working order but it used too much water when it was flushed. I am very happy with my choice. The price was lower than other models and it works perfectly.Happy to be saving water!,5,0,0,Positive
506,507,0.00545966,0.03721228,0.957328,"We bought this 6 months ago and it works great. After install, there was a slow leak about every 5 minutes, but after adjusting the float everything runs smoothly. This is our second American Standard toilet and we recommend everyone get one.",5,0,0,Positive
507,508,0.78152645,0.18960705,0.028866455,I wish they would go back to the 3 gallon tanks for some flushing power. These new ones can barely push the waste through the lines. I have a lot of problems with back ups and clogs. Never had these problems with the 3 gallon tank toilets.,3,0,0,Negative
508,509,0.013851636,0.092766106,0.8933823,"Installed about 2 months now with no problems. Very quiet,  flushes well and the price was less  than expected for this quality.  We have replaced all of our toilets with chair height ones and makes the experience much more comfortable. ",5,0,0,Positive
509,510,0.01224591,0.14683944,0.84091467,"Bought because it was a good brand at a great price and one was needed. Installed quickly with no issues, everything that was needed was there. I did go ahead and replace the line from the wall valve to the tank (which was not included).",5,0,0,Positive
510,511,0.9275663,0.06541444,0.007019251,This toilet has such low flow it doesnt even flush right. Constantly overflows and I had a plunger always at hand. It has gotten to the point where we have to tell people if you are going number 2 they have to go use the master bathroom,1,0,0,Negative
511,512,0.0058590635,0.049285475,0.94485545,Was basically having to replace Jacuzzi brand commode that I had bought at Lowes just 2 years ago. So anything that came close to working would have been a marvel. This toilet was well-priced and works well. I am happy with my purchase.,4,0,0,Positive
512,513,0.5250442,0.40745866,0.067497134,"I bought this toilet in April, 2017. The seating area is rather small and the water does not flush down the rear of the bowl. Consequently, if someone sits far to the back of the seat, the flush won't remove all material on the bowl.",2,0,0,Negative
513,514,0.0026980394,0.021278867,0.9760231,I purchased this toilet end of summer. It is quiet and stealthy. The look is so sleek and it is a beautiful addition. Plus American Standard has amazing warranty but this is our 3 toilet as we do repairs and we have never had an issue.,5,0,0,Positive
514,515,0.77478343,0.19546139,0.02975515,HAD IT ALL INSTALLED AND OPERATIONAL. THEN NOTICED WATER ON THE FLOOR THE NEXT DAY. TURNED OUT THERE WAS A SMALL HOLE IN THE TANK NEAR THE BOTTOM BACK CORNER. SO I HAD TO DISASSEMBLE AND TAKE IT BACK TO THE STORE TO EXCHANGE. NOT COOL!,2,0,0,Negative
515,516,0.0018178273,0.010936796,0.9872454,This toilet is very nice. Fast flush and sits higher than the standard toilets. I had a friend install it pretty quick too. It looks nice in my small bathroom. Not bulky at all like some of the others. I'm happy with this purchase.,4,0,0,Positive
516,517,0.005007299,0.056526873,0.93846583,This toilet was a breeze to install the Kit came with everything and great instructions. The toilet with seat are taller than average which makes it much easier to stand up and slim design gives you more room in a smaller bathroom.,5,0,0,Positive
517,518,0.038346473,0.1962528,0.7654007,"it's very quiet, fast and efficient. I only wish the store clerk would have been more helpful in my choice. While I would recommend this toilet to anyone who is at least 5 foot 6 or taller lol, my feet just barely touch the floor.",4,0,0,Positive
518,519,0.0027649663,0.020362874,0.97687215,"I needed a toilet fast and no plumbing experience, so I bought this one because it came with everything and was a great height. The install was easy (good instructions included). I would recommend this product highly to anyone.",5,0,0,Positive
519,520,0.95789224,0.037602365,0.004505394,"The 5 cent plastic orange filter for “sediment” inside the water tank wouldn’t seal correctly & caused water to leak after initial installation, meaning my plumber had to return to figure it all out. Made in CHINA! Frustrating!",2,0,1,Negative
520,521,0.21106209,0.45652646,0.33241144,Toilet was easy to install and came with all parts to do the install. Would have been nice if it wasn't 2'' taller than old toilet but this now seems to be the standard hight which is a little to tall for short people and kids.,4,0,2,Neutral
521,522,0.004085336,0.030023824,0.9658908,Compared to other high priced toilets I think this toilet works very well for the money & saves water also which is very important to me. It's good to see that company's are designing their products to be more water effeciant.,4,0,0,Positive
522,523,0.9353428,0.058747616,0.0059095724,I have bought 3 of this same model and all 3 have had only one issue. The pump part stops working and the water just keeps running. Had to call the company to get parts because Lowe's doesn't carry the parts just the toilets.,3,0,0,Negative
523,524,0.25472862,0.34063122,0.4046402,Great price and easy installation. Comes ready to install and use. Only problem was that the parts package was incomplete. Had to make a trip to the home improvement store to buy the missing bolt. This is my second toilet.,4,0,0,Positive
524,525,0.0024011089,0.08725387,0.910345,This toilet is a reasonable priced addition to your bath. The elevated height helps older family members. It’s compact and operates quietly and quickly. The 2 pieces make it easy to carry and install in an upstairs bath.,5,0,0,Positive
525,526,0.0016089238,0.011609411,0.98678166,"As commodes go this is it! Right height for sitting, great ease in pushing the ole flush handle & the price was real good too. Recommend for all--even a recent visit to my house by my mother-in-law she said it is fantastic.",5,0,0,Positive
526,527,0.015449853,0.10721255,0.8773376,"We found the toilet quiet and powerful enough to flush down the things it needed to. It was easy to install and all parts were included. I do wish it had an elongated bowl, but for the price and quality, we won't complain!",4,0,1,Positive
527,528,0.0037968557,0.023517173,0.97268593,This is our 2nd purchase of this style toilet. I love the chair height and the squared look in the front. I am happy it uses less water and has a strong flush after making adjustments.That's the only reason it lost 1 star.,4,0,0,Positive
528,529,0.002010541,0.0068418887,0.9911476,"I bought this today and I am very, very happy on this Toilet,,,everything about it works Great!! Very quiet, flush much less water with a lot of PUSH!! Love it,,I will buy another one just like it for the other bathroom!",5,0,0,Positive
529,530,0.95439076,0.039592564,0.0060167075,This toilet is a piece of junk. After a bowel movement I have to flush the toilet anywhere from six to eight times. Certainly is not a water saver. Terrifically poor design. Not enough flushing power to do a good job.,1,0,0,Negative
530,531,0.9015807,0.085735746,0.01268357,Would have given it 5 stars but a rubber piece was missing and I had to run to the local hardware store. Definitely wasn't going to pack it up and take it back. It cost me an extra $1 and 30 minutes which is frustrating.,4,0,1,Negative
531,532,0.024402227,0.19051953,0.7850782,I bought (2) of these toilets for both bathrooms. The one in my master bath at times the flapper does not close causing the water to run. This has happened 2-3 times. Great water saver. Have seen my water bill decrease.,5,0,0,Positive
532,533,0.0026056115,0.018083276,0.97931117,"I bought this toilet more than years ago and working very well. I think I'm saving water compare to my old toilet. Round, compact, simple design is also nice. I think this toilet is great consider the price I paid.",4,0,0,Positive
533,534,0.83116686,0.15871382,0.010119376,Toilet seat that comes with kit does not match quality of rest of product. Seat/Lid very thin and light weight and you cannot sit on lid. Installation instructions vary from the two sets they include with package.,4,0,0,Negative
534,535,0.0120701175,0.08300038,0.9049295,I should have purchased this chair height toilet years ago. What a joy to be able to sit at a comfort level and get up with ease. Low volume tank saves on water bills. One time flush completely flushes the bowl.,5,0,0,Positive
535,536,0.7897771,0.18933992,0.02088299,We bought this for the price yes we did. Had to replace the guts immediately because it didn't shut off water went up to the top and just kept flowing. A little disappointed with that considering its brand new.,2,0,0,Negative
536,537,0.004886753,0.04610726,0.94900596,"This was an upgrade from a 58 yr old toilet original to the house. Works great so far. Hope it lasts a long time, as the American Standard toilet that was here originally. We only replaced it to conserve water.",5,0,0,Positive
537,538,0.2426212,0.44010675,0.31727207,This moderately priced toilet fits the space. The flush is adequate. Appreciate the reduction in water use per flush. The seat is not very comfortable. Chair height may be less comfortable for shorter persons.,4,0,0,Neutral
538,539,0.002733306,0.020331176,0.9769355,Purchased 2 and installed in less than 4 hours. Instructions were easy to follow and the toilets were very good quality. Have been using them now for several weeks and love the water saving and comfort height.,5,0,0,Positive
539,540,0.9194702,0.07267422,0.007855586,Purchase and installed and all went well but within 3 weeks toilet developed cracks and not around tank on on base but on rim and then moved into bowl and the toilet does not get used much. Very disappointed.,1,0,0,Negative
540,541,0.61448956,0.34043878,0.045071658,Instructions and packing list don't match what comes in the package. Made it work but not for a first-time installer. Tank-to-Bowl gasket is oversized and takes two people to get the tank properly secured.,3,0,0,Negative
541,542,0.62126523,0.3127283,0.066006474,Got 4 turns on the nut and it broke!! I have installed 3 other toilets and no issue! Might have had a hair line crack in it or something but I don't know?! Will not buy another one will get something else!,2,0,0,Negative
542,543,0.061636835,0.34738743,0.5909757,This is exactly the same toilet that I had when I lived in Virginia and I liked it. The new toilet has been delivered but has yet to be installed. I’m hoping to have it installed within the next two weeks.,5,0,1,Positive
543,544,0.9605675,0.0351239,0.004308591,I bought three of these toilets. They were professionally installed. One of them has a weak flushing power. My plumber says it’s a design flaw with the overflow tube and flapper valve. I’m not happy.,1,0,0,Negative
544,545,0.021610511,0.10990434,0.86848515,"This replaced a toilet out 5 year old decommissioned with a toothbrush :( the height is taller which will be good for the mother in law with bad knees , uses less water which is always good. Great buy",4,0,1,Positive
545,546,0.5898659,0.31411535,0.09601878,"The toilet I bought had defective threads on the fill valve assembly, which resulted in leaks until I replaced the assembly on my brand new toilet. Surprising because the company claims 100% testing.",1,0,0,Negative
546,547,0.43385482,0.34709367,0.21905152,"It is kind of obvious how to use a toilet. As I said before the product works as advertised... perfectly, looks good and was easy on the wallet. I am not so impressed with the quality of build though.",4,0,0,Negative
547,548,0.17124294,0.47699502,0.351762,Other than the intial issue I had with the water shut off valve it has worked fine. It took two replacement parts to get it fixed because the replacement are poorly packaged for shipping to customers.,4,0,0,Neutral
548,549,0.0014938887,0.010762637,0.9877435,This was a great purchase and you can get a $100 Rebate! So that means my final price was $29.00 :^) It works very well and uses little water. Super easy to adjust the water lever . Chair height too!,5,0,0,Positive
549,550,0.20514728,0.6543926,0.14046006,I had no idea what toilet to get. Only thing I can really go by was the information on the toilet cards. I decided to do a small bathroom to go with us toilet. It's high enough and is standard size.,5,0,1,Neutral
550,551,0.14475587,0.3083965,0.54684764,Excellent product - just as described and arrived on time. Ordered same toilet from another home improvement store and waited three weeks with still no item delivered. Would order from Lowes again.,5,0,1,Positive
551,552,0.02781083,0.1508655,0.82132375,"The toilet has a nice, small profile and sits higher than traditional toilets, so it's easier for sitting. The water filling noise is a bit louder than I'm used to hearing. However, it's a good buy.",4,0,0,Positive
552,553,0.20514728,0.6543926,0.14046006,I had no idea what toilet to get. Only thing I can really go by was the information on the toilet cards. I decided to do a small bathroom to go with us toilet. It's high enough and is standard size.,5,0,0,Neutral
553,554,0.110265024,0.33083898,0.558896,I wish I would have realized my previous toilet was an oval shape and this one is round. Not as comfortable. Also little higher than the average toilet. But the overall usability of it works great.,3,0,1,Positive
554,555,0.066442505,0.38829824,0.54525924,"my friends installed this toilet for me, while I appreciate that- the base and the tank rock. No leaks, just rocking. I guess the base can be corrected with more shims, but why is the tank rocking?",3,0,0,Positive
555,556,0.005841073,0.022970911,0.97118795,This is a nice product. It has a nice look and for the money it works for me. Having bought a one piece special order toilet before that gave me problems so far I am very happy with my purchase.,5,0,0,Positive
556,557,0.9153458,0.076095134,0.0085590985,"Do not like the toilet seat. Cannot sit on the lid if need to. I am only 130 lbs., and the lid slides sideways. The lid only has two lips on the underside, it needs four like other toilet seats.",5,0,0,Negative
557,558,0.9552613,0.039335106,0.0054036635,uncomplicated. The toilet that it replaced had some kind of water saver device that took 30 minutes to fill back up. I could hear the water drip..drip...drip back into the tank. It was awful!,5,0,0,Negative
558,559,0.0033287946,0.049137853,0.9475333,"Needed a new toilet for my rental house. Went to Lowes, looking for a toilet that was not only functional but looks good and inexpensive. Found this one and it was also on sale. Great price.",5,0,0,Positive
559,560,0.0022495384,0.0074757063,0.9902748,This is an absolutely awesome toilet. Perhaps the best my butt has ever sat on. I am very happy with the product and consider it a very solid investment. BUY IT! You will not be disappointed.,5,0,0,Positive
560,561,0.004451763,0.039466694,0.95608157,"I purchased this toilet for a rental unit. The installation was easy and streight forward. Everything was in the box. Works great. If this unit holds up to tennants, I will purchase another.",4,0,0,Positive
561,562,0.003096313,0.038942445,0.95796126,"I have always found a dependable nmae when it comes to bathroom needs. When you couple it with Lowes, you can't lose! Dependable, quality, and attractive with an industry standard warranty!",5,0,0,Positive
562,563,0.1623879,0.5342023,0.3034099,"however, we were missing one on the washers for the tank... my husband works out of state so he improvised for now... would be nice if you would send us the washers for the tank on this...",3,0,1,Neutral
563,564,0.0050112032,0.05052107,0.94446766,Price is right. I might not put golf balls down there but it uses less water and is quite. I am getting a second one for the other bathroom! I highly recommend this for value and quality!,5,0,1,Positive
564,565,0.7657657,0.20446698,0.029767275,It's not a bad toilet but it can't handle a lot going down at it once and I've had to use an auger many times on it but overall it is in a bad toilet. I am a single woman owning a house.,4,0,0,Negative
565,566,0.27294913,0.4737346,0.25331628,"Look, it's priced at the lower end of the spectrum. The bowl and tank seem well made but everything else is junk. That's as simple as I can put it. It fit the purpose for what I needed.",4,0,0,Neutral
566,567,0.001393148,0.057792258,0.9408146,"This Round Toilet fits perfect in our newly remodeled Bathroom, along with a Vanity & Brush Nickle Faucet & Shower Fixtures made of Brush Nickle, all bought from Lowe's in Deland, Fla.",5,0,0,Positive
567,568,0.0030718823,0.027071148,0.969857,"I installed two of these in my home and we really love them, mainly because of the extra height. Haven't had any problem with flushing with the reduced water capacity of the fixture.",5,0,0,Positive
568,569,0.012365289,0.044140704,0.943494,We had trouble with our old toilet so we replaced it with American Standard Mainstream Right Height. We are so glad we did! This toilet sits higher than our old one and we love it!,5,0,0,Positive
569,570,0.0027465716,0.022331934,0.9749215,We needed the extra height and it was exactly what we wanted. We also have limited space so the round design fit very well. it works great and the cost was a pleasant surprise.,5,0,0,Positive
570,571,0.033584867,0.20551668,0.7608985,The higher toilet is much easier to use especially for an older person. I didn't realize I had purchased the round unit and would have rather had the oblong. It is still ok.,4,0,0,Positive
571,572,0.9395619,0.052390374,0.008047796,"Bought a year ago. The toilet itself is fine, but the seat is awful. It doesn't stay tight and when you sit on it the seat suddenly slips to the sign. Not a good design.",3,0,0,Negative
572,573,0.058343086,0.25130326,0.69035363,"This replaces a 21 year old american standard toilet,in our upstirs bathroom in my house. Great brand name-i wish this item had more flush power,but water sense is important.",4,0,0,Positive
573,574,0.10726912,0.31668085,0.57605004,"We purchased the Mainstream toilet in February, mainly because the toilet we had in our master bath was very loud with a long fill time. When flushed at night, it would awaken either of us that was sleep, so we were looking for a bowl that would be quiet when flushed and refilling. This one worked out great! We can now use the potty at night and not wake the other. It's just a quick, not too loud, Swoosh sound and it's over. The only thing I do not like about the toilet is the height. I thought the right height would be great after having a standard height toilet. But I've since realized that standard height is better for me because I'm only 5' 3"". The right height does not allow the proper positioning for bowel movements when you're that short, so I have to resort to using a squatty potty when I use the potty in our master bath. But overall it's a great Bowl. Most times it's flushes completely, but occasionally I've got to double flush. The toilet seat is a little flimsy but, I do like the way it closes slowly and quietly. However, we do intend to purchase another with a better quality in a few months.",4,0,0,Positive
574,575,0.13979651,0.7028287,0.15737477,I ordered this on line drove to the store within an hour went to the customer service to pick it up and it was already there for pickup. my total time was approx. 15 minutes.,4,0,2,Neutral
575,576,0.0017779776,0.024660187,0.9735618,American Standard has been the long standing reliable brand for bathroom fixtures. This toilet was easy to install and works great. We highly recommend this model and brand.,5,0,0,Positive
576,577,0.0038534051,0.061712436,0.9344342,"Easy to install and makes the whole bathroom look better. It is a very quiet and quick flush with plenty of force. It is also a water saver, which is important to everyone.",4,0,0,Positive
577,578,0.004981151,0.0348269,0.960192,"It is a really well built water saving self cleaning toilet. When you have a old 20year toilet and change it to a new Mainstream, you are in heaven. Thank you, I sit well:)",5,0,0,Positive
